ID,term,country,actRating,affRating,emoRating,negRating,concern,EPI,CRI,GDP
194,warming,HKG,0.491694831,0.398826176,0.500032935,0.629652761,,,,-0.266654959
194,warming,IMN,0.552113725,0.622728666,0.239352916,0.872955043,,,,
194,warming,IRL,0.642742066,0.366840106,0.500032935,0.599239976,-1.090264869,1.05360069,0.175159972,-0.266188946
194,warming,JPN,0.582323172,0.526770456,0.56520294,0.842542258,-0.376551164,1.206963269,-2.046037362,1.160802491
194,emergency,MEX,0.431275937,0.462798316,0.402277928,0.690478332,1.193983251,-0.29332283,-1.039615978,0.050959681
194,warming,NZL,0.612532619,0.718686876,0.728127952,0.842542258,,0.953581617,-0.554706701,-0.319563066
194,change,PHL,0.431275937,0.526770456,0.467447933,0.660065547,0.589884239,-1.240170057,-1.86865442,-0.250195059
194,warming,PHL,0.582323172,0.366840106,0.271937918,0.629652761,0.589884239,-1.240170057,-1.86865442,-0.250195059
194,change,SAU,0.280228701,0.238895827,-0.151667113,0.44717605,0.205044599,-0.866765517,0.550573606,-0.12546488
194,emergency,SLV,0.491694831,0.430812246,0.500032935,0.720891117,1.236099034,-0.926776961,-0.831261411,-0.378761192
194,crisis,SWE,0.521904278,0.462798316,0.304522921,0.994606184,-1.207667314,1.447009045,0.566215841,-0.198450961
194,crisis,TUR,0.068762571,0.270881897,0.337107923,0.599239976,0.808209155,-0.960116652,0.258689506,-0.119949442
194,warming,TUR,0.582323172,0.686700806,0.402277928,0.872955043,0.808209155,-0.960116652,0.258689506,-0.119949442
194,emergency,UAE,0.582323172,0.526770456,0.597787943,0.842542258,,-0.093284683,1.692456743,-0.250597315
194,warming,UKR,0.401066489,0.366840106,0.206767914,0.416763265,-1.446934447,-0.500028915,1.077091228,-0.339387612
194,crisis,URY,0.612532619,0.558756526,0.532617938,0.599239976,1.091581604,-0.526700667,-1.102184917,-0.367509373
194,crisis,USA,0.491694831,0.270881897,0.467447933,0.568827191,0.05654412,0.820222853,-1.472593036,6.755012709
195,emergency,ARG,-0.95835863,-0.592741992,-0.966292173,-0.495620292,1.167136704,-0.319994583,-0.706123533,-0.209908982
195,emergency,AUS,-1.290662548,-1.26444946,-1.292142197,-0.830160929,-0.049640973,1.193627393,-0.669520704,0.098635009
195,crisis,BRA,-1.139615313,-1.104519111,-1.096632183,-0.8909865,1.34002599,-0.386673965,0.373190664,0.206587529
195,change,FRA,-1.320871995,-1.20047732,-1.292142197,-0.373969151,-0.21361604,1.533692242,-0.773697988,0.538046669
195,emergency,GBR,-0.595845265,-0.592741992,-0.640442149,-0.130666869,-0.507852338,1.620375439,0.091630439,0.725172156
195,warming,GRC,-1.532338125,-1.39239374,-1.19438719,-0.95181207,1.350191123,0.806886976,-1.477598551,-0.317617774
195,crisis,HKG,-0.716683053,-0.240895222,-0.607857146,0.051809842,,,,-0.266654959
195,warming,HKG,-0.293750794,-0.592741992,-0.770782158,-0.130666869,,,,-0.266654959
195,crisis,IDN,-1.018777524,-1.104519111,-0.347177127,-0.221905225,0.34672202,-1.280177686,-0.085439659,-0.023366808
195,warming,IMN,-0.323960241,-0.432811642,-0.770782158,0.021397057,,,,
195,change,JPN,-1.260453101,-1.3284216,-1.129217185,-0.860573715,-0.376551164,1.206963269,-2.046037362,1.160802491
195,emergency,LBN,-0.7468925,-0.592741992,-0.477517137,-0.221905225,0.236086253,-0.773414382,-0.116724128,-0.375487299
195,emergency,MDA,-0.293750794,-0.304867362,-0.282007122,0.021397057,0.739061189,-0.840093764,1.692456743,-0.384939271
195,crisis,MEX,-0.7468925,-1.008560901,-1.06404718,-0.678097003,1.193983251,-0.29332283,-1.039615978,0.050959681
195,emergency,NZL,-0.293750794,-0.304867362,-0.24942212,-0.039428514,,0.953581617,-0.554706701,-0.319563066
195,crisis,RUS,-0.263541347,-0.240895222,-0.37976213,-0.100254084,-1.195977738,-0.433349532,0.143875503,0.135414378
195,change,SVN,-1.16982476,-1.26444946,-1.19438719,-0.860573715,,1.000257185,-0.408921073,-0.370433981
195,emergency,UAE,,-1.168491251,-1.19438719,-0.830160929,,-0.093284683,1.692456743,-0.250597315
195,change,URY,-0.565635818,-0.528769852,-0.673027151,-0.343556366,1.091581604,-0.526700667,-1.102184917,-0.367509373
195,warming,VNM,-1.139615313,-1.20047732,-1.259557195,-0.830160929,-0.843373079,-1.573566968,-1.399387378,-0.287062435
196,crisis,AUS,0.823998749,1.070533645,0.793297957,1.542036318,-0.049640973,1.193627393,-0.669520704,0.098635009
196,crisis,BLR,1.005255431,0.942589365,0.956222969,1.025018969,-0.800369319,-0.266651077,1.28044028,-0.363645785
196,emergency,CAN,0.763579855,0.238895827,0.434862931,1.08584454,0.037794764,0.933577802,-1.535161975,0.237129786
196,warming,FRA,0.733370408,0.718686876,1.119147981,1.511623533,-0.21361604,1.533692242,-0.773697988,0.538046669
196,change,GER,0.763579855,0.686700806,1.021392974,0.964193399,-1.44420561,1.346989972,-1.785437731,0.911242701
196,change,GRC,0.944836537,0.846631155,1.021392974,-1.043050426,1.350191123,0.806886976,-1.477598551,-0.317617774
196,change,HRV,0.944836537,0.974575435,0.825882959,-1.134288782,,0.406810683,1.170944636,-0.368623029
196,warming,IND,1.12609322,0.846631155,1.086562979,-0.982224856,0.302603544,-1.960307384,-1.649663134,0.608565667
196,change,KOR,0.854208196,0.462798316,0.825882959,-0.708509789,0.32782907,0.633520583,0.175159972,0.188941346
196,crisis,LBN,0.793789302,0.846631155,0.956222969,-0.982224856,0.236086253,-0.773414382,-0.116724128,-0.375487299
196,crisis,MDA,1.065674326,0.718686876,1.021392974,-1.103875996,0.739061189,-0.840093764,1.692456743,-0.384939271
196,crisis,PAK,0.944836537,0.974575435,0.988807971,1.359559607,-0.843154663,-1.593570782,0.529613012,
196,change,PER,0.975045984,0.814645085,0.760712955,-0.830160929,1.168769745,-0.866765517,0.722638189,-0.316564874
196,crisis,PHL,0.854208196,0.750672946,1.151732983,-1.103875996,0.589884239,-1.240170057,-1.86865442,-0.250195059
196,emergency,PHL,0.793789302,0.814645085,1.053977976,-1.043050426,0.589884239,-1.240170057,-1.86865442,-0.250195059
196,warming,SAU,1.156302667,1.070533645,0.988807971,-1.103875996,0.205044599,-0.866765517,0.550573606,-0.12546488
196,emergency,SVN,0.884417643,0.878617225,0.69554295,-1.103875996,,1.000257185,-0.408921073,-0.370433981
196,warming,USA,-1.532338125,1.262450064,1.086562979,-0.95181207,0.05654412,0.820222853,-1.472593036,6.755012709
196,crisis,VEN,1.065674326,0.974575435,1.282072993,-1.012637641,1.532917735,-0.446685409,1.040801243,-0.349978895
196,change,ZAF,-1.079196419,0.238895827,0.369692926,-1.499242204,-1.416845125,-0.926776961,-0.549701186,-0.262005748
197,warming,BEL,1.035464879,0.878617225,0.988807971,-0.982224856,-0.468577632,1.086940381,0.341906195,-0.209474688
197,emergency,COL,0.854208196,0.942589365,1.314657995,1.14667011,1.394243857,-0.273319015,-0.309749305,-0.275838696
197,warming,COL,1.065674326,0.974575435,1.249487991,1.511623533,1.394243857,-0.273319015,-0.309749305,-0.275838696
197,change,CRI,0.763579855,0.718686876,0.760712955,-1.103875996,1.379747635,-0.299990768,0.430754088,-0.36724133
197,emergency,ESP,0.854208196,1.166491855,1.053977976,-1.408003849,0.023390204,1.153619764,-0.726771283,0.078261805
197,change,GBR,0.793789302,0.782659015,0.988807971,1.237908466,-0.507852338,1.620375439,0.091630439,0.725172156
197,emergency,GEO,0.70316096,0.846631155,0.793297957,-1.408003849,-0.406082142,-1.046799848,0.842457707,-0.382191189
197,crisis,HKG,0.884417643,0.942589365,1.151732983,-1.408003849,,,,-0.266654959
197,crisis,IDN,1.035464879,0.846631155,0.728127952,-0.769335359,0.34672202,-1.280177686,-0.085439659,-0.023366808
197,change,IMN,0.672951513,0.878617225,0.858467962,0.994606184,,,,
197,change,ISL,1.186512114,1.294436134,1.314657995,1.450797962,-0.773651603,1.020260999,1.692456743,-0.381036561
197,crisis,MEX,0.612532619,0.942589365,0.988807971,1.389972392,1.193983251,-0.29332283,-1.039615978,0.050959681
197,change,MYS,0.763579855,1.166491855,1.053977976,-0.921399285,-1.139586902,-0.606715926,0.435759603,-0.244181124
197,warming,PAN,0.884417643,1.230463995,0.988807971,-1.438416634,1.250104998,-0.646723555,0.388832899,-0.367509884
197,emergency,PER,1.186512114,0.846631155,0.956222969,1.237908466,1.168769745,-0.866765517,0.722638189,-0.316564874
197,warming,PHL,0.733370408,0.846631155,0.760712955,1.389972392,0.589884239,-1.240170057,-1.86865442,-0.250195059
197,change,SLV,0.733370408,1.294436134,0.988807971,-1.225527137,1.236099034,-0.926776961,-0.831261411,-0.378761192
197,change,TWN,0.823998749,1.070533645,1.053977976,1.389972392,,0.013402328,0.044703734,-0.165024942
197,emergency,VEN,1.065674326,1.166491855,1.314657995,1.542036318,1.532917735,-0.446685409,1.040801243,-0.349978895
197,crisis,VNM,0.461485384,0.910603295,1.021392974,1.116257325,-0.843373079,-1.573566968,-1.399387378,-0.287062435
198,emergency,BEL,0.219809807,-1.136505181,0.500032935,-0.738922574,-0.468577632,1.086940381,0.341906195,-0.209474688
198,emergency,BGR,0.793789302,0.878617225,0.597787943,1.025018969,,6.64518075019065e-05,0.941629475,-0.367039787
198,warming,CHL,1.065674326,0.910603295,0.760712955,1.389972392,1.364871105,-0.113288498,0.321258445,-0.291452218
198,warming,ESP,1.035464879,0.814645085,1.216902988,1.359559607,0.023390204,1.153619764,-0.726771283,0.078261805
198,emergency,FIN,-0.807311395,-1.040546971,-0.575272144,-0.25231801,-0.863448856,1.460344922,1.692456743,-0.297810268
198,change,GRC,1.156302667,1.294436134,0.662957947,1.298734036,1.350191123,0.806886976,-1.477598551,-0.317617774
198,emergency,IDN,0.582323172,1.102519715,0.662957947,0.964193399,0.34672202,-1.280177686,-0.085439659,-0.023366808
198,crisis,ISR,0.854208196,1.102519715,0.467447933,1.450797962,-0.783304043,0.586845015,0.581858076,-0.262778989
198,warming,ISR,1.186512114,1.134505785,1.184317986,1.177082895,-0.783304043,0.586845015,0.581858076,-0.262778989
198,warming,KAZ,1.035464879,1.102519715,0.793297957,1.298734036,-2.031208801,-0.820089949,0.863418301,-0.316154577
198,change,LBN,0.582323172,0.366840106,0.956222969,1.177082895,0.236086253,-0.773414382,-0.116724128,-0.375487299
198,crisis,LBN,1.186512114,1.102519715,0.630372945,1.237908466,0.236086253,-0.773414382,-0.116724128,-0.375487299
198,crisis,NZL,1.12609322,0.622728666,0.956222969,1.450797962,,0.953581617,-0.554706701,-0.319563066
198,warming,PAN,0.854208196,1.070533645,1.119147981,1.542036318,1.250104998,-0.646723555,0.388832899,-0.367509884
198,emergency,PHL,0.461485384,0.366840106,0.402277928,0.629652761,0.589884239,-1.240170057,-1.86865442,-0.250195059
198,change,RUS,1.095883773,1.294436134,1.086562979,1.542036318,-1.195977738,-0.433349532,0.143875503,0.135414378
198,emergency,SAU,0.975045984,1.006561505,0.728127952,1.359559607,0.205044599,-0.866765517,0.550573606,-0.12546488
198,change,VEN,0.310438148,0.078965477,0.043842902,0.50800162,1.532917735,-0.446685409,1.040801243,-0.349978895
198,change,VNM,0.642742066,0.750672946,0.793297957,1.025018969,-0.843373079,-1.573566968,-1.399387378,-0.287062435
198,change,ZAF,1.095883773,0.910603295,0.728127952,0.994606184,-1.416845125,-0.926776961,-0.549701186,-0.262005748
199,crisis,FIN,0.70316096,0.846631155,0.467447933,0.933780614,-0.863448856,1.460344922,1.692456743,-0.297810268
199,crisis,FRA,1.186512114,1.294436134,1.314657995,1.542036318,-0.21361604,1.533692242,-0.773697988,0.538046669
199,warming,FRA,1.005255431,0.782659015,0.793297957,1.055431754,-0.21361604,1.533692242,-0.773697988,0.538046669
199,change,GBR,1.186512114,0.494784386,1.314657995,1.542036318,-0.507852338,1.620375439,0.091630439,0.725172156
199,change,GTM,0.854208196,1.006561505,0.858467962,1.177082895,0.743315664,-1.680253979,0.201126082,-0.361815751
199,warming,GTM,1.186512114,1.134505785,1.053977976,1.116257325,0.743315664,-1.680253979,0.201126082,-0.361815751
199,change,HND,1.186512114,0.654714736,0.988807971,1.542036318,1.169451856,-1.280177686,-0.601633405,-0.38041821
199,emergency,IDN,1.186512114,0.686700806,0.630372945,0.994606184,0.34672202,-1.280177686,-0.085439659,-0.023366808
199,emergency,IND,1.186512114,0.910603295,1.216902988,1.298734036,0.302603544,-1.960307384,-1.649663134,0.608565667
199,crisis,IRL,1.186512114,0.686700806,0.858467962,1.207495681,-1.090264869,1.05360069,0.175159972,-0.266188946
199,warming,JPN,0.340647595,0.654714736,0.56520294,1.08584454,-0.376551164,1.206963269,-2.046037362,1.160802491
199,change,MDA,0.793789302,0.878617225,1.021392974,1.207495681,0.739061189,-0.840093764,1.692456743,-0.384939271
199,warming,MEX,1.186512114,0.750672946,0.662957947,1.542036318,1.193983251,-0.29332283,-1.039615978,0.050959681
199,warming,SVN,1.186512114,1.294436134,1.314657995,1.542036318,,1.000257185,-0.408921073,-0.370433981
199,emergency,SWE,0.521904278,0.334854036,0.402277928,0.690478332,-1.207667314,1.447009045,0.566215841,-0.198450961
199,change,TUR,0.763579855,0.878617225,0.630372945,1.207495681,0.808209155,-0.960116652,0.258689506,-0.119949442
199,crisis,TWN,1.095883773,0.718686876,0.858467962,1.055431754,,0.013402328,0.044703734,-0.165024942
199,emergency,UAE,1.186512114,0.974575435,1.314657995,1.542036318,,-0.093284683,1.692456743,-0.250597315
199,warming,URY,1.186512114,0.974575435,1.314657995,1.420385177,1.091581604,-0.526700667,-1.102184917,-0.367509373
199,emergency,VNM,0.763579855,0.558756526,0.206767914,1.14667011,-0.843373079,-1.573566968,-1.399387378,-0.287062435
200,crisis,AUS,-0.263541347,-0.208909152,-0.216837118,0.082222627,-0.049640973,1.193627393,-0.669520704,0.098635009
200,emergency,AZR,-0.263541347,-0.240895222,-0.216837118,0.082222627,,-0.700067061,1.692456743,-0.365640346
200,warming,GER,-0.263541347,-0.240895222,-0.24942212,0.082222627,-1.44420561,1.346989972,-1.785437731,0.911242701
200,emergency,GTM,-0.263541347,-0.240895222,-0.282007122,0.082222627,0.743315664,-1.680253979,0.201126082,-0.361815751
200,crisis,IMN,-0.2333319,-0.240895222,-0.24942212,0.082222627,,,,
200,change,IRL,-0.263541347,-0.240895222,-0.24942212,0.082222627,-1.090264869,1.05360069,0.175159972,-0.266188946
200,change,ISR,-0.263541347,-0.272881292,-0.24942212,0.082222627,-0.783304043,0.586845015,0.581858076,-0.262778989
200,change,ITA,-0.263541347,-0.240895222,-0.24942212,0.082222627,1.011714885,0.933577802,-1.164753856,0.288079071
200,emergency,JPN,-0.263541347,-0.240895222,-0.24942212,0.082222627,-0.376551164,1.206963269,-2.046037362,1.160802491
200,change,LUX,-0.263541347,-0.208909152,-0.24942212,0.082222627,-0.66433992,1.687054821,0.420117368,-0.362937576
200,warming,MYS,-0.263541347,-0.240895222,-0.24942212,0.082222627,-1.139586902,-0.606715926,0.435759603,-0.244181124
200,emergency,NLD,-0.263541347,-0.240895222,-0.24942212,0.082222627,-1.228408232,1.220299146,-0.116724128,-0.083870688
200,crisis,PAN,-0.565635818,-0.304867362,0.662957947,-1.499242204,1.250104998,-0.646723555,0.388832899,-0.367509884
200,change,PER,-0.263541347,-0.208909152,-0.24942212,0.082222627,1.168769745,-0.866765517,0.722638189,-0.316564874
200,warming,PHL,-0.263541347,-0.240895222,-0.24942212,0.112635412,0.589884239,-1.240170057,-1.86865442,-0.250195059
200,warming,SWE,-0.263541347,-0.240895222,-0.24942212,0.082222627,-1.207667314,1.447009045,0.566215841,-0.198450961
200,crisis,TUR,-0.263541347,-0.240895222,-0.24942212,0.082222627,0.808209155,-0.960116652,0.258689506,-0.119949442
200,warming,TWN,-0.263541347,-0.272881292,-0.216837118,0.082222627,,0.013402328,0.044703734,-0.165024942
200,emergency,UAE,-0.263541347,-0.240895222,-0.24942212,0.082222627,,-0.093284683,1.692456743,-0.250597315
200,change,USA,-0.263541347,-0.240895222,-0.24942212,0.082222627,0.05654412,0.820222853,-1.472593036,6.755012709
201,crisis,ARG,0.793789302,0.590742596,0.434862931,0.842542258,1.167136704,-0.319994583,-0.706123533,-0.209908982
201,warming,AUS,0.370857042,0.494784386,0.630372945,0.994606184,-0.049640973,1.193627393,-0.669520704,0.098635009
201,emergency,AZR,-0.716683053,-0.720686271,-0.770782158,-0.495620292,,-0.700067061,1.692456743,-0.365640346
201,crisis,BGR,-0.867730289,-1.040546971,-1.06404718,-0.647684218,,6.64518075019065e-05,0.941629475,-0.367039787
201,crisis,BLR,0.18960036,0.270881897,-1.031462178,-0.434794722,-0.800369319,-0.266651077,1.28044028,-0.363645785
201,crisis,CHL,0.521904278,0.558756526,0.597787943,0.994606184,1.364871105,-0.113288498,0.321258445,-0.291452218
201,crisis,ESP,-0.323960241,-0.944588761,-0.575272144,-0.313143581,0.023390204,1.153619764,-0.726771283,0.078261805
201,emergency,FRA,-0.867730289,-1.040546971,-0.998877175,-0.586858648,-0.21361604,1.533692242,-0.773697988,0.538046669
201,change,GBR,-0.807311395,0.430812246,0.532617938,0.720891117,-0.507852338,1.620375439,0.091630439,0.725172156
201,emergency,HND,0.250019254,0.366840106,0.304522921,0.599239976,1.169451856,-1.280177686,-0.601633405,-0.38041821
201,change,IMN,-0.867730289,-0.976574831,0.337107923,-0.465207507,,,,
201,emergency,IMN,0.521904278,0.526770456,0.69554295,0.842542258,,,,
201,change,ISR,0.491694831,0.526770456,0.206767914,0.812129473,-0.783304043,0.586845015,0.581858076,-0.262778989
201,emergency,ISR,0.250019254,0.270881897,0.109012906,0.690478332,-0.783304043,0.586845015,0.581858076,-0.262778989
201,change,ITA,0.642742066,0.462798316,0.467447933,0.812129473,1.011714885,0.933577802,-1.164753856,0.288079071
201,emergency,KAZ,-0.807311395,-0.784658411,-1.031462178,-0.526033077,-2.031208801,-0.820089949,0.863418301,-0.316154577
201,warming,LUX,0.340647595,0.366840106,0.630372945,0.720891117,-0.66433992,1.687054821,0.420117368,-0.362937576
201,emergency,TUR,-0.837520842,-0.816644481,-0.901122168,-0.495620292,0.808209155,-0.960116652,0.258689506,-0.119949442
201,change,UAE,-0.837520842,-0.912602691,-0.933707171,-0.373969151,,-0.093284683,1.692456743,-0.250597315
201,crisis,UAE,0.461485384,0.430812246,0.206767914,0.690478332,,-0.093284683,1.692456743,-0.250597315
202,warming,AZR,-0.595845265,0.174923687,-0.966292173,-0.25231801,,-0.700067061,1.692456743,-0.365640346
202,change,BRA,-0.656264159,-0.560755922,-0.933707171,-0.434794722,1.34002599,-0.386673965,0.373190664,0.206587529
202,crisis,CAN,-1.018777524,-0.592741992,-0.640442149,-0.282730795,0.037794764,0.933577802,-1.535161975,0.237129786
202,change,CHL,-0.052075217,-0.752672341,-0.542687142,0.355937694,1.364871105,-0.113288498,0.321258445,-0.291452218
202,crisis,FIN,-0.7468925,-0.656714132,-0.998877175,-0.221905225,-0.863448856,1.460344922,1.692456743,-0.297810268
202,crisis,GER,-0.95835863,-1.040546971,-1.06404718,-1.195114352,-1.44420561,1.346989972,-1.785437731,0.911242701
202,emergency,GER,-0.686473606,0.174923687,-0.966292173,-0.556445862,-1.44420561,1.346989972,-1.785437731,0.911242701
202,emergency,IRL,-0.686473606,-0.688700201,-0.738197156,0.477588835,-1.090264869,1.05360069,0.175159972,-0.266188946
202,change,ISL,-1.230243654,-0.784658411,-0.738197156,-0.404381936,-0.773651603,1.020260999,1.692456743,-0.381036561
202,change,JPN,-0.95835863,-1.39239374,-0.966292173,-0.586858648,-0.376551164,1.206963269,-2.046037362,1.160802491
202,crisis,KAZ,-1.018777524,-1.136505181,-0.868537166,-0.738922574,-2.031208801,-0.820089949,0.863418301,-0.316154577
202,emergency,MYS,-1.320871995,-1.072533041,-0.738197156,-0.404381936,-1.139586902,-0.606715926,0.435759603,-0.244181124
202,change,NLD,-1.109405866,-0.336853432,-0.021327103,-0.130666869,-1.228408232,1.220299146,-0.116724128,-0.083870688
202,warming,PHL,-0.867730289,-1.104519111,-0.933707171,-0.860573715,0.589884239,-1.240170057,-1.86865442,-0.250195059
202,change,TUR,-0.988568077,-1.104519111,-1.226972192,-0.313143581,0.808209155,-0.960116652,0.258689506,-0.119949442
202,crisis,UAE,-0.807311395,-0.720686271,-0.738197156,-0.343556366,,-0.093284683,1.692456743,-0.250597315
202,crisis,URY,-0.928149183,-1.36040767,-1.096632183,-0.465207507,1.091581604,-0.526700667,-1.102184917,-0.367509373
202,warming,USA,-0.988568077,-0.912602691,-0.933707171,-0.647684218,0.05654412,0.820222853,-1.472593036,6.755012709
202,emergency,ZAF,-1.048986972,-1.136505181,-1.031462178,-0.495620292,-1.416845125,-0.926776961,-0.549701186,-0.262005748
203,crisis,BGR,-1.260453101,-1.48835195,-1.552822216,-1.012637641,,6.64518075019065e-05,0.941629475,-0.367039787
203,change,BLR,-1.16982476,-1.45636588,-1.520237214,-1.134288782,-0.800369319,-0.266651077,1.28044028,-0.363645785
203,warming,CAN,-1.532338125,-1.42437981,-1.87867224,-1.255939923,0.037794764,0.933577802,-1.535161975,0.237129786
203,warming,CHL,-0.656264159,-0.752672341,-0.542687142,-0.313143581,1.364871105,-0.113288498,0.321258445,-0.291452218
203,change,COL,-1.109405866,-1.776226579,-1.943842245,-1.408003849,1.394243857,-0.273319015,-0.309749305,-0.275838696
203,warming,FIN,-1.38129089,-1.52033802,-1.226972192,-1.073463211,-0.863448856,1.460344922,1.692456743,-0.297810268
203,warming,GRC,-1.592757019,-1.61629623,-1.87867224,-1.286352708,1.350191123,0.806886976,-1.477598551,-0.317617774
203,change,HRV,-1.532338125,-1.42437981,-1.585407219,-1.225527137,,0.406810683,1.170944636,-0.368623029
203,change,IND,-0.626054712,-1.61629623,-1.650577223,-1.134288782,0.302603544,-1.960307384,-1.649663134,0.608565667
203,warming,IND,-1.16982476,-1.42437981,-1.389897204,-1.134288782,0.302603544,-1.960307384,-1.649663134,0.608565667
203,change,ISR,-1.441709784,-1.840198719,-1.87867224,-1.468829419,-0.783304043,0.586845015,0.581858076,-0.262778989
203,change,KAZ,-1.713594808,-1.712254439,-1.617992221,-0.769335359,-2.031208801,-0.820089949,0.863418301,-0.316154577
203,emergency,MDA,-1.230243654,-1.45636588,-1.259557195,-0.982224856,0.739061189,-0.840093764,1.692456743,-0.384939271
203,emergency,PAK,-0.505216924,-0.368839502,,,-0.843154663,-1.593570782,0.529613012,
203,change,PER,-1.048986972,-1.680268369,-1.813502235,-1.255939923,1.168769745,-0.866765517,0.722638189,-0.316564874
203,warming,PHL,-1.622966466,-1.42437981,-0.933707171,-0.708509789,0.589884239,-1.240170057,-1.86865442,-0.250195059
203,emergency,SAU,-1.290662548,-1.136505181,-1.911257243,-0.860573715,0.205044599,-0.866765517,0.550573606,-0.12546488
203,change,SWE,-1.743804255,-1.808212649,-1.552822216,-1.286352708,-1.207667314,1.447009045,0.566215841,-0.198450961
203,crisis,TWN,-1.774013702,-0.976574831,-1.846087238,-1.408003849,,0.013402328,0.044703734,-0.165024942
203,warming,VEN,-1.320871995,-1.39239374,-1.389897204,-0.982224856,1.532917735,-0.446685409,1.040801243,-0.349978895
204,crisis,AUS,-1.592757019,-1.52033802,-1.683162226,-1.255939923,-0.049640973,1.193627393,-0.669520704,0.098635009
204,emergency,AZR,-1.079196419,-1.39239374,-1.87867224,-1.073463211,,-0.700067061,1.692456743,-0.365640346
204,warming,AZR,-0.595845265,-1.904170859,,,,-0.700067061,1.692456743,-0.365640346
204,change,BEL,-1.230243654,-1.872184789,-0.053912106,-1.103875996,-0.468577632,1.086940381,0.341906195,-0.209474688
204,crisis,BLR,-1.260453101,-1.58431016,-1.943842245,-1.073463211,-0.800369319,-0.266651077,1.28044028,-0.363645785
204,emergency,BRA,-1.320871995,-1.744240509,-1.943842245,-1.499242204,1.34002599,-0.386673965,0.373190664,0.206587529
204,change,CHL,-1.139615313,-1.776226579,-1.943842245,-0.556445862,1.364871105,-0.113288498,0.321258445,-0.291452218
204,warming,CRI,-1.230243654,-1.136505181,1.184317986,-1.195114352,1.379747635,-0.299990768,0.430754088,-0.36724133
204,crisis,EST,-0.535426371,-1.072533041,-1.585407219,-1.255939923,-1.503047163,0.553505324,0.613142545,-0.377656854
204,warming,FIN,-1.200034207,-1.29643553,-1.455067209,-1.408003849,-0.863448856,1.460344922,1.692456743,-0.297810268
204,emergency,GRC,-0.716683053,-1.42437981,-1.585407219,-1.043050426,1.350191123,0.806886976,-1.477598551,-0.317617774
204,warming,IDN,-0.95835863,-1.52033802,-1.943842245,-1.499242204,0.34672202,-1.280177686,-0.085439659,-0.023366808
204,emergency,IRL,0.219809807,0.142937617,-0.314592125,0.112635412,-1.090264869,1.05360069,0.175159972,-0.266188946
204,warming,KOR,-0.95835863,-1.680268369,-1.487652211,-0.860573715,0.32782907,0.633520583,0.175159972,0.188941346
204,crisis,PAN,,-1.680268369,,0.112635412,1.250104998,-0.646723555,0.388832899,-0.367509884
204,change,PER,-1.351081443,-1.168491251,-1.585407219,-1.043050426,1.168769745,-0.866765517,0.722638189,-0.316564874
204,warming,USA,-1.683385361,-1.904170859,-1.943842245,-1.499242204,0.05654412,0.820222853,-1.472593036,6.755012709
204,emergency,VEN,-1.502128678,-1.58431016,-1.683162226,-1.286352708,1.532917735,-0.446685409,1.040801243,-0.349978895
204,crisis,VNM,0.491694831,0.462798316,-1.520237214,-0.465207507,-0.843373079,-1.573566968,-1.399387378,-0.287062435
204,warming,VNM,-1.048986972,-1.39239374,-1.943842245,-1.499242204,-0.843373079,-1.573566968,-1.399387378,-0.287062435
205,change,AZR,0.733370408,1.006561505,-1.650577223,-1.255939923,,-0.700067061,1.692456743,-0.365640346
205,crisis,AZR,1.035464879,1.102519715,-1.650577223,-1.377591064,,-0.700067061,1.692456743,-0.365640346
205,warming,AZR,0.068762571,0.110951547,-1.520237214,-0.982224856,,-0.700067061,1.692456743,-0.365640346
205,change,BRA,0.944836537,1.038547575,1.119147981,1.450797962,1.34002599,-0.386673965,0.373190664,0.206587529
205,warming,CAN,1.005255431,1.134505785,1.053977976,1.329146821,0.037794764,0.933577802,-1.535161975,0.237129786
205,change,CRI,0.944836537,0.974575435,-1.748332231,-1.377591064,1.379747635,-0.299990768,0.430754088,-0.36724133
205,emergency,CRI,0.975045984,1.070533645,1.053977976,1.207495681,1.379747635,-0.299990768,0.430754088,-0.36724133
205,emergency,GRC,0.793789302,0.782659015,-1.943842245,-1.255939923,1.350191123,0.806886976,-1.477598551,-0.317617774
205,emergency,GTM,0.884417643,1.134505785,1.216902988,1.359559607,0.743315664,-1.680253979,0.201126082,-0.361815751
205,emergency,IMN,0.733370408,0.654714736,0.891052964,1.177082895,,,,
205,warming,ISL,1.035464879,1.070533645,0.988807971,1.237908466,-0.773651603,1.020260999,1.692456743,-0.381036561
205,emergency,JPN,0.854208196,1.166491855,1.053977976,1.359559607,-0.376551164,1.206963269,-2.046037362,1.160802491
205,change,MDA,0.975045984,0.942589365,-1.520237214,-1.103875996,0.739061189,-0.840093764,1.692456743,-0.384939271
205,crisis,MEX,1.005255431,1.198477925,1.119147981,1.359559607,1.193983251,-0.29332283,-1.039615978,0.050959681
205,crisis,NLD,0.733370408,0.878617225,0.891052964,1.177082895,-1.228408232,1.220299146,-0.116724128,-0.083870688
205,change,PAN,0.91462709,0.686700806,-1.357312202,-1.286352708,1.250104998,-0.646723555,0.388832899,-0.367509884
205,emergency,SAU,-1.441709784,-1.712254439,-1.455067209,-1.195114352,0.205044599,-0.866765517,0.550573606,-0.12546488
205,change,UKR,0.884417643,0.398826176,-1.617992221,-1.316765493,-1.446934447,-0.500028915,1.077091228,-0.339387612
