ID,term,country,actRating,emoRating,epi,GDP,perception,CRI
83,warming,IMN,-1.225476542,-1.123733688,NA,NA,NA,
83,warming,LUX,-1.135043448,-1.188718926,-1.72134528,-0.347457715,-0.699120088,84.33
83,warming,NZL,-1.376198364,-1.38367464,-0.983322315,-0.304177302,NA,53.17
84,change,FIN,-0.321145609,1.248227496,-1.493229091,-0.282471695,-0.900321275,125
84,change,GTM,-0.26085688,0.988286544,1.666851061,-0.346338323,0.72332724,77.33
84,change,ISL,0.161164222,0.760838212,-1.050415312,-0.365517435,-0.809580427,125
84,change,ISR,0.402319137,0.760838212,-0.614310832,-0.247516413,-0.819334295,89.5
84,change,PAK,-0.26085688,1.313212734,1.579630166,NA,-0.87981383,87.83
84,change,USA,0.462607866,0.598375117,-0.849136321,6.755050828,0.029339051,23.83
84,crisis,BGR,-0.019701965,0.663360355,-0.02389246,-0.351551026,NA,101
84,crisis,BLR,-0.26085688,-0.246432976,0.244479528,-0.348164387,-0.836578894,111.83
84,crisis,TWN,0.49275223,1.313212734,-0.037311059,-0.149974434,NA,72.33
84,crisis,VEN,-0.26085688,0.760838212,0.425630619,-0.334527147,1.521226505,104.17
84,emergency,FRA,-0.26085688,1.280720115,-1.567031387,0.551571927,-0.24365997,46.17
84,emergency,GRC,-0.26085688,0.663360355,-0.835717722,-0.30223623,1.336579789,23.67
84,emergency,USA,0.673618417,0.955793926,-0.849136321,6.755050828,0.029339051,23.83
84,warming,FRA,-0.26085688,1.248227496,-1.567031387,0.551571927,-0.24365997,46.17
84,warming,GEO,0.553040959,0.728345593,1.029467591,-0.366669559,-0.43814852,97.83
84,warming,HRV,-0.26085688,1.313212734,-0.43315974,-0.353130834,NA,108.33
84,warming,ISR,-0.26085688,0.17597107,-0.614310832,-0.247516413,-0.819334295,89.5
84,warming,LBN,-0.26085688,1.215734877,0.754386304,-0.359980212,0.210767826,67.17
84,warming,UAE,-0.26085688,0.988286544,0.070037736,-0.235361166,NA,125
84,warming,UKR,-0.26085688,1.280720115,0.479305017,-0.32395884,-1.489938174,105.33
85,change,ARG,-0.743166711,-0.603851785,0.298153925,-0.194761102,1.151601821,48.33
85,change,CAN,0.221452951,0.533389879,-0.963194416,0.251307856,0.010392676,21.83
85,change,FRA,-1.82836383,-1.156226307,-1.567031387,0.551571927,-0.24365997,46.17
85,change,PER,-0.471867431,0.143478451,0.8483165,-0.301185614,1.153252022,94
85,change,RUS,-1.82836383,-1.936049163,0.41221202,0.14981311,-1.236344394,75.5
85,crisis,GRC,0.28174168,0.078493213,-0.835717722,-0.30223623,1.336579789,23.67
85,crisis,ISR,0.040586764,-0.506373928,-0.614310832,-0.247516413,-0.819334295,89.5
85,crisis,PER,-0.441723067,-0.538866547,0.8483165,-0.301185614,1.153252022,94
85,crisis,USA,1.186072612,0.50089726,-0.849136321,6.755050828,0.029339051,23.83
85,emergency,BRA,0.76405151,1.313212734,0.365246922,0.220831858,1.326307839,82.83
85,emergency,MYS,1.186072612,1.313212734,0.586653812,-0.228958894,-1.179360999,84.83
85,emergency,UKR,0.251597315,-0.538866547,0.479305017,-0.32395884,-1.489938174,105.33
85,emergency,USA,1.186072612,1.313212734,-0.849136321,6.755050828,0.029339051,23.83
85,warming,CHL,1.186072612,0.338434165,0.090165635,-0.276127437,1.351414029,81.17
85,warming,HND,0.613329688,-0.701329642,1.26429308,-0.364900426,1.153941301,51.67
85,warming,IMN,-1.677642008,-1.156226307,NA,NA,NA,
85,warming,IRL,-0.80345544,-1.936049163,-1.08396181,-0.250918972,-1.129520686,76.5
85,warming,ITA,-0.140279422,-0.148955119,-0.963194416,0.302146611,0.994546819,33.67
85,warming,RUS,-1.82836383,-1.936049163,0.41221202,0.14981311,-1.236344394,75.5
85,warming,URY,0.372174773,-0.44138869,0.506142216,-0.352019594,1.075252782,35.67
86,change,GER,-0.682877982,-1.286196783,NA,NA,NA,13.83
86,change,HKG,-1.135043448,-1.578630354,NA,-0.251383974,NA,
86,change,IRL,-1.496775821,-1.513645116,-1.08396181,-0.250918972,-1.129520686,76.5
86,change,KAZ,-1.135043448,-1.611122973,0.801351402,-0.300776207,-2.080352124,98.5
86,change,PAN,-0.80345544,-1.286196783,0.62690961,-0.352020103,1.235441951,83.33
86,crisis,ESP,-1.104899084,-1.38367464,-1.184601305,0.092784524,-0.004163248,47.67
86,crisis,GEO,-0.984321626,-0.928777975,1.029467591,-0.366669559,-0.43814852,97.83
86,crisis,ITA,-0.743166711,-1.091241069,-0.963194416,0.302146611,0.994546819,33.67
86,crisis,LUX,-0.773311075,-0.896285356,-1.72134528,-0.347457715,-0.699120088,84.33
86,crisis,UAE,-0.743166711,-0.961270594,0.070037736,-0.235361166,NA,125
86,crisis,USA,-0.53215616,-0.603851785,-0.849136321,6.755050828,0.029339051,23.83
86,crisis,VEN,-0.713022346,-1.481152497,0.425630619,-0.334527147,1.521226505,104.17
86,emergency,BGR,-1.225476542,-1.70860083,-0.02389246,-0.351551026,NA,101
86,emergency,BLR,-1.135043448,-0.831300118,0.244479528,-0.348164387,-0.836578894,111.83
86,emergency,CHL,-0.863744169,-1.123733688,0.090165635,-0.276127437,1.351414029,81.17
86,emergency,UKR,-0.984321626,-1.318689402,0.479305017,-0.32395884,-1.489938174,105.33
86,warming,GBR,-1.044610355,-1.481152497,-1.654252283,0.738291463,-0.540988124,73.83
86,warming,KOR,-0.863744169,-0.961270594,-0.66127593,0.203223956,0.303474683,76.5
86,warming,SAU,-0.954177262,-0.831300118,0.8483165,-0.110500194,0.179399984,88.5
86,warming,TUR,-0.652733618,-1.351182021,0.942246695,-0.104996721,0.788902636,79.17
87,change,ARG,NA,-0.083969881,0.298153925,-0.194761102,1.151601821,48.33
87,change,GEO,1.186072612,1.313212734,1.029467591,-0.366669559,-0.43814852,97.83
87,change,ITA,NA,-0.213940357,-0.963194416,0.302146611,0.994546819,33.67
87,change,MYS,-0.049846329,-0.083969881,0.586653812,-0.228958894,-1.179360999,84.83
87,change,NLD,-0.230712516,-0.213940357,-1.251694302,-0.068996237,-1.26911567,67.17
87,change,SVN,-0.140279422,-0.148955119,-1.030287412,-0.354937857,NA,57.83
87,crisis,CHL,-0.079990694,-0.311418214,0.090165635,-0.276127437,1.351414029,81.17
87,crisis,HRV,-0.230712516,-0.181447738,-0.43315974,-0.353130834,NA,108.33
87,crisis,JPN,NA,-0.083969881,-1.238275703,1.172976737,-0.408307228,5.5
87,crisis,MYS,-0.049846329,-0.148955119,0.586653812,-0.228958894,-1.179360999,84.83
87,crisis,PER,1.186072612,1.313212734,0.8483165,-0.301185614,1.153252022,94
87,emergency,FIN,-0.200568151,-0.181447738,-1.493229091,-0.282471695,-0.900321275,125
87,emergency,GRC,-0.110135058,-0.311418214,-0.835717722,-0.30223623,1.336579789,23.67
87,emergency,IDN,-0.079990694,-0.148955119,1.26429308,-0.008623615,0.322566161,68.17
87,emergency,NLD,-0.321145609,-0.148955119,-1.251694302,-0.068996237,-1.26911567,67.17
87,emergency,PAK,-0.200568151,-0.051477262,1.579630166,NA,-0.87981383,87.83
87,emergency,SAU,-0.321145609,NA,0.8483165,-0.110500194,0.179399984,88.5
87,warming,BEL,-0.200568151,-0.311418214,-1.117508308,-0.19432775,-0.501300717,81.83
87,warming,BRA,-0.230712516,-0.213940357,0.365246922,0.220831858,1.326307839,82.83
87,warming,JPN,-0.110135058,-0.083969881,-1.238275703,1.172976737,-0.408307228,5.5
88,change,BRA,0.944917697,NA,0.365246922,0.220831858,1.326307839,82.83
88,change,CHL,0.944917697,NA,0.090165635,-0.276127437,1.351414029,81.17
88,change,COL,0.975062061,NA,0.251188828,-0.260547788,1.381095431,61
88,change,HKG,0.854484604,NA,NA,-0.251383974,NA,
88,change,JPN,0.613329688,-1.123733688,-1.238275703,1.172976737,-0.408307228,5.5
88,change,MDA,0.975062061,-1.091241069,0.821479301,-0.369411679,0.719028058,125
88,change,VEN,1.03535079,-0.311418214,0.425630619,-0.334527147,1.521226505,104.17
88,crisis,GBR,0.944917697,-1.156226307,-1.654252283,0.738291463,-0.540988124,73.83
88,crisis,VNM,0.975062061,NA,1.559502266,-0.271747177,-0.880034541,26.17
88,emergency,BEL,1.005206426,NA,-1.117508308,-0.19432775,-0.501300717,81.83
88,emergency,EST,0.432463502,-1.221211545,-0.580764334,-0.362145061,-1.546640526,90.5
88,emergency,FRA,1.005206426,NA,-1.567031387,0.551571927,-0.24365997,46.17
88,emergency,KAZ,-1.768075101,-1.936049163,0.801351402,-0.300776207,-2.080352124,98.5
88,warming,MYS,0.613329688,-0.506373928,0.586653812,-0.228958894,-1.179360999,84.83
88,warming,NZL,0.944917697,NA,-0.983322315,-0.304177302,NA,53.17
88,warming,VNM,1.005206426,-1.416167259,1.559502266,-0.271747177,-0.880034541,26.17
89,change,BRA,0.824340239,0.533389879,0.365246922,0.220831858,1.326307839,82.83
89,change,FIN,0.372174773,0.240956308,-1.493229091,-0.282471695,-0.900321275,125
89,change,SLV,0.643474053,0.793330831,0.908700197,-0.363247003,1.221288812,44.33
89,change,SVN,0.76405151,0.728345593,-1.030287412,-0.354937857,NA,57.83
89,crisis,ARG,0.161164222,0.533389879,0.298153925,-0.194761102,1.151601821,48.33
89,crisis,COL,0.522896595,0.208463689,0.251188828,-0.260547788,1.381095431,61
89,crisis,FIN,0.161164222,0.17597107,-1.493229091,-0.282471695,-0.900321275,125
89,crisis,GEO,0.0104424,0.338434165,1.029467591,-0.366669559,-0.43814852,97.83
89,crisis,HRV,0.311886044,0.435912022,-0.43315974,-0.353130834,NA,108.33
89,emergency,ARG,0.100875493,0.435912022,0.298153925,-0.194761102,1.151601821,48.33
89,emergency,BRA,0.131019857,0.565882498,0.365246922,0.220831858,1.326307839,82.83
89,emergency,CHL,0.372174773,0.338434165,0.090165635,-0.276127437,1.351414029,81.17
89,emergency,ESP,1.005206426,0.338434165,-1.184601305,0.092784524,-0.004163248,47.67
89,emergency,HRV,0.191308586,0.143478451,-0.43315974,-0.353130834,NA,108.33
89,emergency,TWN,0.733907146,0.630867736,-0.037311059,-0.149974434,NA,72.33
89,emergency,USA,0.28174168,0.858316069,-0.849136321,6.755050828,0.029339051,23.83
89,warming,HRV,0.161164222,0.468404641,-0.43315974,-0.353130834,NA,108.33
89,warming,MDA,0.402319137,0.273448927,0.821479301,-0.369411679,0.719028058,125
89,warming,MEX,0.131019857,0.17597107,0.271316727,0.06554163,1.178730473,37.67
89,warming,PHL,0.583185324,0.728345593,1.224037282,-0.234959782,0.568283546,11.17
90,change,ITA,-0.652733618,0.013507975,-0.963194416,0.302146611,0.994546819,33.67
90,change,NLD,NA,-0.538866547,-1.251694302,-0.068996237,-1.26911567,67.17
90,change,SAU,-0.019701965,0.046000594,0.8483165,-0.110500194,0.179399984,88.5
90,change,SWE,-0.110135058,-0.76631488,-1.479810491,-0.183327938,-1.248156805,89
90,change,ZAF,0.402319137,0.82582345,0.908700197,-0.246744849,-1.459532671,53.33
90,crisis,GBR,0.131019857,0.17597107,-1.654252283,0.738291463,-0.540988124,73.83
90,crisis,GEO,0.100875493,0.305941546,1.029467591,-0.366669559,-0.43814852,97.83
90,crisis,PAN,-0.049846329,-0.636344404,0.62690961,-0.352020103,1.235441951,83.33
90,crisis,PER,0.221452951,0.240956308,0.8483165,-0.301185614,1.153252022,94
90,crisis,SLV,-0.652733618,0.435912022,0.908700197,-0.363247003,1.221288812,44.33
90,crisis,SVN,0.131019857,0.208463689,-1.030287412,-0.354937857,NA,57.83
90,crisis,USA,-0.562300524,0.143478451,-0.849136321,6.755050828,0.029339051,23.83
90,crisis,VNM,0.251597315,0.240956308,1.559502266,-0.271747177,-0.880034541,26.17
90,emergency,CAN,0.703762781,-0.701329642,-0.963194416,0.251307856,0.010392676,21.83
90,emergency,GBR,-0.652733618,0.955793926,-1.654252283,0.738291463,-0.540988124,73.83
90,emergency,VNM,NA,0.403419403,1.559502266,-0.271747177,-0.880034541,26.17
90,warming,AUS,-0.682877982,-0.863792737,-1.224857103,0.113113531,-0.077961842,49.5
90,warming,NLD,0.131019857,0.760838212,-1.251694302,-0.068996237,-1.26911567,67.17
90,warming,PHL,-0.502011795,0.630867736,1.224037282,-0.234959782,0.568283546,11.17
90,warming,TWN,-0.049846329,0.240956308,-0.037311059,-0.149974434,NA,72.33
91,change,BRA,-1.55706455,-0.636344404,0.365246922,0.220831858,1.326307839,82.83
91,change,GRC,0.0104424,1.313212734,-0.835717722,-0.30223623,1.336579789,23.67
91,change,TUR,-1.82836383,-0.603851785,0.942246695,-0.104996721,0.788902636,79.17
91,change,URY,0.49275223,0.110985832,0.506142216,-0.352019594,1.075252782,35.67
91,crisis,GEO,-1.82836383,-0.408896071,1.029467591,-0.366669559,-0.43814852,97.83
91,crisis,KOR,-1.82836383,-1.123733688,-0.66127593,0.203223956,0.303474683,76.5
91,crisis,LBN,-1.82836383,-0.668837023,0.754386304,-0.359980212,0.210767826,67.17
91,crisis,MYS,-1.82836383,0.533389879,0.586653812,-0.228958894,-1.179360999,84.83
91,crisis,ZAF,-1.82836383,0.630867736,0.908700197,-0.246744849,-1.459532671,53.33
91,emergency,BGR,1.186072612,-1.741093449,-0.02389246,-0.351551026,NA,101
91,emergency,BRA,-1.798219466,0.17597107,0.365246922,0.220831858,1.326307839,82.83
91,emergency,CHL,-1.82836383,-1.936049163,0.090165635,-0.276127437,1.351414029,81.17
91,emergency,GRC,-1.82836383,-1.221211545,-0.835717722,-0.30223623,1.336579789,23.67
91,emergency,HND,-1.82836383,-1.123733688,1.26429308,-0.364900426,1.153941301,51.67
91,emergency,ISL,0.613329688,-1.936049163,-1.050415312,-0.365517435,-0.809580427,125
91,emergency,PHL,1.186072612,1.313212734,1.224037282,-0.234959782,0.568283546,11.17
91,emergency,USA,1.186072612,0.143478451,-0.849136321,6.755050828,0.029339051,23.83
91,warming,GEO,-1.82836383,0.370926784,1.029467591,-0.366669559,-0.43814852,97.83
91,warming,MDA,-1.82836383,0.923301307,0.821479301,-0.369411679,0.719028058,125
91,warming,NZL,-1.82836383,0.533389879,-0.983322315,-0.304177302,NA,53.17
92,change,HRV,-1.044610355,0.370926784,-0.43315974,-0.353130834,NA,108.33
92,change,ISR,-1.074754719,0.143478451,-0.614310832,-0.247516413,-0.819334295,89.5
92,change,KAZ,-1.225476542,-0.636344404,0.801351402,-0.300776207,-2.080352124,98.5
92,change,MEX,-1.225476542,0.240956308,0.271316727,0.06554163,1.178730473,37.67
92,change,MYS,-1.135043448,0.240956308,0.586653812,-0.228958894,-1.179360999,84.83
92,crisis,FRA,-1.135043448,0.046000594,-1.567031387,0.551571927,-0.24365997,46.17
92,emergency,BLR,-1.406342728,0.305941546,0.244479528,-0.348164387,-0.836578894,111.83
92,emergency,CRI,-1.135043448,0.17597107,0.278026026,-0.351752132,1.366446882,84.67
92,emergency,HRV,-1.315909635,-0.213940357,-0.43315974,-0.353130834,NA,108.33
92,emergency,SVN,-0.984321626,0.110985832,-1.030287412,-0.354937857,NA,57.83
92,emergency,TUR,-1.195332177,0.17597107,0.942246695,-0.104996721,0.788902636,79.17
92,emergency,TWN,-0.984321626,0.240956308,-0.037311059,-0.149974434,NA,72.33
92,emergency,URY,-1.135043448,-0.213940357,0.506142216,-0.352019594,1.075252782,35.67
92,warming,BGR,-1.225476542,NA,-0.02389246,-0.351551026,NA,101
92,warming,CRI,-0.984321626,0.468404641,0.278026026,-0.351752132,1.366446882,84.67
92,warming,FIN,-1.135043448,0.403419403,-1.493229091,-0.282471695,-0.900321275,125
92,warming,GEO,-1.255620906,0.046000594,1.029467591,-0.366669559,-0.43814852,97.83
92,warming,GRC,-1.044610355,0.143478451,-0.835717722,-0.30223623,1.336579789,23.67
92,warming,MEX,-0.773311075,0.143478451,0.271316727,0.06554163,1.178730473,37.67
92,warming,UKR,-1.074754719,0.110985832,0.479305017,-0.32395884,-1.489938174,105.33
93,change,AZR,1.186072612,1.313212734,0.680584008,-0.350154621,NA,125
93,change,JPN,1.155928248,1.313212734,-1.238275703,1.172976737,-0.408307228,5.5
93,change,KAZ,1.155928248,1.313212734,0.801351402,-0.300776207,-2.080352124,98.5
93,change,KOR,1.186072612,1.313212734,-0.66127593,0.203223956,0.303474683,76.5
93,change,MEX,1.186072612,1.313212734,0.271316727,0.06554163,1.178730473,37.67
93,change,SAU,1.155928248,1.313212734,0.8483165,-0.110500194,0.179399984,88.5
93,change,SLV,1.186072612,1.313212734,0.908700197,-0.363247003,1.221288812,44.33
93,change,URY,1.186072612,1.313212734,0.506142216,-0.352019594,1.075252782,35.67
93,change,ZAF,1.186072612,1.313212734,0.908700197,-0.246744849,-1.459532671,53.33
93,crisis,AUS,1.186072612,1.313212734,-1.224857103,0.113113531,-0.077961842,49.5
93,crisis,GTM,1.186072612,1.313212734,1.666851061,-0.346338323,0.72332724,77.33
93,crisis,KOR,1.186072612,1.313212734,-0.66127593,0.203223956,0.303474683,76.5
93,crisis,PHL,1.186072612,1.313212734,1.224037282,-0.234959782,0.568283546,11.17
93,emergency,AUS,1.155928248,1.313212734,-1.224857103,0.113113531,-0.077961842,49.5
93,emergency,GBR,1.186072612,1.313212734,-1.654252283,0.738291463,-0.540988124,73.83
93,emergency,UKR,1.186072612,1.313212734,0.479305017,-0.32395884,-1.489938174,105.33
93,warming,LUX,1.186072612,1.313212734,-1.72134528,-0.347457715,-0.699120088,84.33
93,warming,MEX,1.186072612,1.313212734,0.271316727,0.06554163,1.178730473,37.67
93,warming,PHL,1.125783883,1.313212734,1.224037282,-0.234959782,0.568283546,11.17
93,warming,VEN,1.186072612,1.313212734,0.425630619,-0.334527147,1.521226505,104.17
94,change,BRA,0.794195875,0.695852974,0.365246922,0.220831858,1.326307839,82.83
94,change,IND,0.854484604,0.663360355,1.948641648,0.621937941,0.277984085,18.17
94,change,ISR,-1.768075101,0.17597107,-0.614310832,-0.247516413,-0.819334295,89.5
94,change,SAU,-1.768075101,0.013507975,0.8483165,-0.110500194,0.179399984,88.5
94,change,ZAF,0.824340239,0.793330831,0.908700197,-0.246744849,-1.459532671,53.33
94,crisis,ARG,0.794195875,0.793330831,0.298153925,-0.194761102,1.151601821,48.33
94,crisis,CHL,0.432463502,0.630867736,0.090165635,-0.276127437,1.351414029,81.17
94,crisis,IND,0.462607866,-0.018984644,1.948641648,0.621937941,0.277984085,18.17
94,crisis,KAZ,0.944917697,0.630867736,0.801351402,-0.300776207,-2.080352124,98.5
94,crisis,MEX,0.76405151,0.663360355,0.271316727,0.06554163,1.178730473,37.67
94,emergency,BLR,1.065495155,0.403419403,0.244479528,-0.348164387,-0.836578894,111.83
94,emergency,ISR,0.583185324,0.695852974,-0.614310832,-0.247516413,-0.819334295,89.5
94,emergency,LBN,0.824340239,0.858316069,0.754386304,-0.359980212,0.210767826,67.17
94,emergency,NZL,0.522896595,0.663360355,-0.983322315,-0.304177302,NA,53.17
94,emergency,TWN,0.975062061,0.955793926,-0.037311059,-0.149974434,NA,72.33
94,warming,ESP,0.794195875,-0.018984644,-1.184601305,0.092784524,-0.004163248,47.67
94,warming,GBR,0.583185324,0.370926784,-1.654252283,0.738291463,-0.540988124,73.83
94,warming,GEO,0.975062061,0.793330831,1.029467591,-0.366669559,-0.43814852,97.83
94,warming,JPN,-1.617353279,-0.246432976,-1.238275703,1.172976737,-0.408307228,5.5
94,warming,ZAF,0.372174773,0.338434165,0.908700197,-0.246744849,-1.459532671,53.33
95,change,HRV,1.186072612,1.313212734,-0.43315974,-0.353130834,NA,108.33
95,change,ISR,1.186072612,0.013507975,-0.614310832,-0.247516413,-0.819334295,89.5
95,change,NZL,1.186072612,1.313212734,-0.983322315,-0.304177302,NA,53.17
95,change,RUS,1.186072612,-1.871063925,0.41221202,0.14981311,-1.236344394,75.5
95,change,ZAF,1.186072612,1.313212734,0.908700197,-0.246744849,-1.459532671,53.33
95,crisis,BEL,1.186072612,-1.936049163,-1.117508308,-0.19432775,-0.501300717,81.83
95,crisis,BGR,1.186072612,1.280720115,-0.02389246,-0.351551026,NA,101
95,crisis,FIN,1.186072612,NA,-1.493229091,-0.282471695,-0.900321275,125
95,crisis,GTM,1.186072612,1.313212734,1.666851061,-0.346338323,0.72332724,77.33
95,crisis,IND,1.186072612,1.313212734,1.948641648,0.621937941,0.277984085,18.17
95,crisis,SLV,1.186072612,1.313212734,0.908700197,-0.363247003,1.221288812,44.33
95,emergency,LUX,1.186072612,-1.936049163,-1.72134528,-0.347457715,-0.699120088,84.33
95,emergency,MDA,1.186072612,-1.871063925,0.821479301,-0.369411679,0.719028058,125
95,emergency,UKR,1.186072612,1.313212734,0.479305017,-0.32395884,-1.489938174,105.33
95,emergency,ZAF,1.186072612,-1.936049163,0.908700197,-0.246744849,-1.459532671,53.33
95,warming,GRC,1.186072612,-1.676108211,-0.835717722,-0.30223623,1.336579789,23.67
95,warming,IMN,1.186072612,0.17597107,NA,NA,NA,
95,warming,RUS,1.186072612,-1.936049163,0.41221202,0.14981311,-1.236344394,75.5
95,warming,TWN,1.186072612,-1.903556544,-0.037311059,-0.149974434,NA,72.33
95,warming,VEN,1.186072612,1.313212734,0.425630619,-0.334527147,1.521226505,104.17
96,change,CAN,0.583185324,0.663360355,-0.963194416,0.251307856,0.010392676,21.83
96,change,LUX,0.402319137,0.403419403,-1.72134528,-0.347457715,-0.699120088,84.33
96,change,NZL,0.522896595,0.695852974,-0.983322315,-0.304177302,NA,53.17
96,change,VNM,-0.833599804,-0.798807499,1.559502266,-0.271747177,-0.880034541,26.17
96,crisis,BLR,0.251597315,0.533389879,0.244479528,-0.348164387,-0.836578894,111.83
96,crisis,HKG,0.221452951,0.305941546,NA,-0.251383974,NA,
96,crisis,ISR,0.613329688,0.598375117,-0.614310832,-0.247516413,-0.819334295,89.5
96,crisis,NLD,0.49275223,0.565882498,-1.251694302,-0.068996237,-1.26911567,67.17
96,crisis,NZL,0.643474053,0.50089726,-0.983322315,-0.304177302,NA,53.17
96,crisis,SWE,0.28174168,0.240956308,-1.479810491,-0.183327938,-1.248156805,89
96,emergency,ESP,0.432463502,0.50089726,-1.184601305,0.092784524,-0.004163248,47.67
96,emergency,GER,0.583185324,0.468404641,NA,NA,NA,13.83
96,emergency,HRV,0.583185324,0.663360355,-0.43315974,-0.353130834,NA,108.33
96,emergency,ISL,-1.014465991,-0.76631488,-1.050415312,-0.365517435,-0.809580427,125
96,emergency,ISR,0.643474053,0.663360355,-0.614310832,-0.247516413,-0.819334295,89.5
96,emergency,MDA,0.553040959,0.50089726,0.821479301,-0.369411679,0.719028058,125
96,emergency,RUS,0.432463502,0.598375117,0.41221202,0.14981311,-1.236344394,75.5
96,emergency,TWN,0.553040959,0.598375117,-0.037311059,-0.149974434,NA,72.33
96,emergency,VEN,0.553040959,0.468404641,0.425630619,-0.334527147,1.521226505,104.17
96,warming,FRA,0.643474053,0.82582345,-1.567031387,0.551571927,-0.24365997,46.17
97,change,UAE,-1.255620906,-1.643615592,0.070037736,-0.235361166,NA,125
97,crisis,ARG,0.49275223,0.305941546,0.298153925,-0.194761102,1.151601821,48.33
97,crisis,AUS,NA,0.110985832,-1.224857103,0.113113531,-0.077961842,49.5
97,crisis,CAN,0.794195875,-0.928777975,-0.963194416,0.251307856,0.010392676,21.83
97,crisis,IDN,-1.225476542,-1.091241069,1.26429308,-0.008623615,0.322566161,68.17
97,crisis,PAN,0.824340239,-1.123733688,0.62690961,-0.352020103,1.235441951,83.33
97,emergency,CAN,0.703762781,0.598375117,-0.963194416,0.251307856,0.010392676,21.83
97,emergency,FRA,-1.135043448,-1.286196783,-1.567031387,0.551571927,-0.24365997,46.17
97,emergency,GTM,-1.255620906,-1.286196783,1.666851061,-0.346338323,0.72332724,77.33
97,emergency,MYS,0.613329688,-1.221211545,0.586653812,-0.228958894,-1.179360999,84.83
97,emergency,PAN,-1.315909635,-1.253704164,0.62690961,-0.352020103,1.235441951,83.33
97,emergency,VNM,-1.104899084,0.143478451,1.559502266,-0.271747177,-0.880034541,26.17
97,warming,GEO,0.76405151,-0.928777975,1.029467591,-0.366669559,-0.43814852,97.83
97,warming,GRC,0.975062061,-1.091241069,-0.835717722,-0.30223623,1.336579789,23.67
97,warming,IDN,-1.255620906,-0.896285356,1.26429308,-0.008623615,0.322566161,68.17
97,warming,ISL,1.095639519,0.663360355,-1.050415312,-0.365517435,-0.809580427,125
97,warming,PAN,0.643474053,0.338434165,0.62690961,-0.352020103,1.235441951,83.33
97,warming,SVN,0.975062061,0.435912022,-1.030287412,-0.354937857,NA,57.83
97,warming,URY,0.432463502,0.760838212,0.506142216,-0.352019594,1.075252782,35.67
97,warming,ZAF,0.884628968,-0.863792737,0.908700197,-0.246744849,-1.459532671,53.33
98,change,IRL,-1.677642008,-1.773586068,-1.08396181,-0.250918972,-1.129520686,76.5
98,change,NLD,-1.768075101,-1.773586068,-1.251694302,-0.068996237,-1.26911567,67.17
98,change,UAE,-1.677642008,-1.773586068,0.070037736,-0.235361166,NA,125
98,change,USA,-1.677642008,-1.773586068,-0.849136321,6.755050828,0.029339051,23.83
98,crisis,BLR,-1.737930737,-1.773586068,0.244479528,-0.348164387,-0.836578894,111.83
98,crisis,ESP,-1.677642008,-1.773586068,-1.184601305,0.092784524,-0.004163248,47.67
98,crisis,PAN,-1.647497644,-1.773586068,0.62690961,-0.352020103,1.235441951,83.33
98,crisis,RUS,-1.496775821,-1.611122973,0.41221202,0.14981311,-1.236344394,75.5
98,crisis,URY,-1.677642008,-1.773586068,0.506142216,-0.352019594,1.075252782,35.67
98,crisis,VNM,-1.677642008,-1.773586068,1.559502266,-0.271747177,-0.880034541,26.17
98,emergency,CAN,-1.526920186,-1.611122973,-0.963194416,0.251307856,0.010392676,21.83
98,emergency,COL,-1.526920186,-1.611122973,0.251188828,-0.260547788,1.381095431,61
98,emergency,ESP,-1.677642008,-1.773586068,-1.184601305,0.092784524,-0.004163248,47.67
98,emergency,GRC,-1.677642008,-1.773586068,-0.835717722,-0.30223623,1.336579789,23.67
98,emergency,HKG,-1.707786372,-1.838571306,NA,-0.251383974,NA,
98,emergency,NZL,-1.526920186,-1.611122973,-0.983322315,-0.304177302,NA,53.17
98,warming,CAN,-1.647497644,-1.773586068,-0.963194416,0.251307856,0.010392676,21.83
98,warming,ISR,-1.677642008,-1.773586068,-0.614310832,-0.247516413,-0.819334295,89.5
98,warming,MDA,-1.707786372,-1.773586068,0.821479301,-0.369411679,0.719028058,125
98,warming,NLD,-1.526920186,-1.611122973,-1.251694302,-0.068996237,-1.26911567,67.17
99,change,IMN,0.131019857,-1.188718926,NA,NA,NA,
99,change,LBN,-0.049846329,0.078493213,0.754386304,-0.359980212,0.210767826,67.17
99,change,MEX,0.100875493,0.435912022,0.271316727,0.06554163,1.178730473,37.67
99,crisis,CAN,-0.622589253,0.078493213,-0.963194416,0.251307856,0.010392676,21.83
99,crisis,FRA,NA,0.046000594,-1.567031387,0.551571927,-0.24365997,46.17
99,crisis,GEO,NA,-1.058748451,1.029467591,-0.366669559,-0.43814852,97.83
99,crisis,ISL,NA,NA,-1.050415312,-0.365517435,-0.809580427,125
99,crisis,LBN,-0.049846329,0.013507975,0.754386304,-0.359980212,0.210767826,67.17
99,crisis,LUX,0.040586764,-0.181447738,-1.72134528,-0.347457715,-0.699120088,84.33
99,crisis,PAN,NA,0.143478451,0.62690961,-0.352020103,1.235441951,83.33
99,crisis,SLV,-0.049846329,-0.083969881,0.908700197,-0.363247003,1.221288812,44.33
99,emergency,BGR,-0.019701965,NA,-0.02389246,-0.351551026,NA,101
99,emergency,BRA,-0.110135058,-0.018984644,0.365246922,0.220831858,1.326307839,82.83
99,emergency,LUX,-1.014465991,NA,-1.72134528,-0.347457715,-0.699120088,84.33
99,warming,FIN,NA,NA,-1.493229091,-0.282471695,-0.900321275,125
